# idA idB nx ny nz Fn uN cellDistX cellDistY cellDistZ
3395 3515 0.0794861 -0.391485 -0.916745 -0.0141613 -1.28456e-06 0 0 0
4449 3327 0.283044 -0.876004 -0.390517 -0.0173597 -1.41081e-06 0 0 -1
4335 4480 0.955192 0.120174 0.270493 -0.0103212 -8.43196e-07 0 0 0
1302 36 0.58155 0.782886 -0.221109 -0.0115399 -9.5691e-07 0 1 0
2657 1951 0.938034 0.330372 0.104625 -0.0124044 -8.64517e-07 1 0 0
4191 300 0.467789 0.882491 0.0488181 -0.000646845 -5.39008e-08 0 0 0
5356 2177 0.354183 0.707764 -0.611248 -0.00295981 -2.09339e-07 0 0 0
2732 4531 0.889079 -0.420142 -0.181711 -0.0112014 -1.03037e-06 1 0 0
5356 3071 0.908196 0.375144 0.185601 -0.016931 -1.21367e-06 1 0 0
2330 5057 0.0828395 -0.944884 -0.316753 -0.00422116 -3.38994e-07 0 0 0
2330 400 0.192411 0.948132 -0.253028 -0.00099118 -7.87993e-08 0 0 0
2657 2334 0.432533 -0.022988 0.901325 -0.0274592 -2.55926e-06 0 0 0
2657 4406 0.187732 0.891562 -0.412158 -0.0114851 -9.3137e-07 0 1 0
4072 27 0.565181 -0.822314 -0.0661029 -0.00418992 -3.61461e-07 0 0 0
2657 2886 -0.0962853 -0.733589 -0.672738 -0.00246473 -2.17014e-07 0 0 0
3365 4145 0.67853 -0.651467 -0.339393 -0.019134 -1.22918e-06 0 0 0
2130 4989 0.878569 -0.371287 -0.300436 -0.0101953 -7.01811e-07 0 0 0
1822 27 0.674467 0.718327 0.170588 -0.0094615 -7.09866e-07 0 0 0
1822 540 0.550902 -0.742077 0.381876 -0.0058215 -4.75314e-07 0 0 0
2777 4643 0.431857 0.675091 -0.598124 -0.0175052 -1.68364e-06 0 0 -1
1225 2725 0.63625 -0.0179258 -0.771275 -0.00576003 -4.65743e-07 0 0 0
2777 4449 0.172342 -0.981262 0.0861519 -0.0239085 -2.11463e-06 0 0 0
3029 3330 0.120574 -0.658991 0.742424 -2.96422e-05 -1.94136e-09 0 0 0
3705 1958 0.417188 -0.622026 0.6626 -0.020094 -1.70909e-06 0 0 0
3705 3694 0.518697 0.586231 0.622324 -0.0057035 -5.0081e-07 0 0 0
1648 1749 0.38347 0.114246 0.91646 -0.0155473 -1.2106e-06 0 0 0
2656 4785 0.875621 0.471409 0.105169 -0.00079221 -6.71334e-08 1 0 0
540 3666 -0.0210064 0.0531592 0.998365 -0.0280318 -2.13401e-06 0 0 0
