# **S.energy	elast	eps_norm	eps_x	eps_y	eps_z	gradVWork	i	kinetic	nonviscDamp	plast	q	sigM	sig_norm	sig_x	sig_y	sig_z	step	t	unbE	unbF
nan	0.000113563491742	0.107832621239	0.0385285821293	0.0420674032131	-0.0915082299534	-0.00117835243301	291700	3.41818010526e-10	1.21826833998e-05	0.0011150593619	-47142.7224415	-66114.0800979	120809.985553	-50402.1050724	-50395.3077075	-97544.8275139	11	0.191801858283	3.00992867763e-06	8.73840214617e-08
nan	0.000112654923485	0.107927321297	0.0385888423707	0.0421258964725	-0.0915675530593	-0.00117851785087	291800	2.06613384856e-09	1.2185585592e-05	0.00111613790926	-46897.0479934	-65768.6760026	120180.189324	-50141.6514488	-50125.6771168	-97038.6994422	11	0.191867158848	1.83403777184e-05	8.73840214617e-08
nan	0.000111562699001	0.108016632482	0.0386428714045	0.042176268202	-0.091626872603	-0.00117889133783	291900	1.09251796796e-09	1.21912979997e-05	0.00111758866466	-46440.4835887	-65403.2144567	119462.26024	-49930.3483455	-49908.4630905	-96370.8319342	11	0.19193245975	9.79286067606e-06	8.73840214617e-08
nan	0.00011291889561	0.108069832155	0.0386510001739	0.0421761961684	-0.0916861891691	-0.00118055510305	292000	1.98912098301e-10	1.21936294632e-05	0.00111789089329	-46912.2252123	-65891.6874815	120383.502986	-50252.9264791	-50256.9842741	-97165.1516913	11	0.191997761632	1.76154838592e-06	8.73840214617e-08
nan	0.000113723190904	0.108137829659	0.0386769421956	0.0421977159883	-0.0917455018572	-0.00118168096671	292100	4.36897295085e-10	1.21948953807e-05	0.00111822457617	-47291.8274588	-66139.6525145	120889.234558	-50373.9635671	-50379.2029506	-97665.7910259	11	0.192063063518	3.84176078433e-06	8.73840214617e-08
nan	0.000112526063666	0.108235875161	0.038741581114	0.042260754021	-0.0918048105177	-0.00118173150309	292200	1.77678163797e-09	1.21983781779e-05	0.00111947353981	-46918.8473107	-65697.2540443	120070.424223	-50067.5822977	-50037.7502267	-96986.4296084	11	0.192128365236	1.57899563894e-05	8.73840214617e-08
nan	0.000111963933886	0.108316579667	0.0387860945705	0.0422978073498	-0.091864115911	-0.00118241698473	292300	6.01764690917e-10	1.22033695793e-05	0.00112070389868	-46637.3947339	-65516.7024429	119701.473955	-49982.6553164	-49947.401962	-96620.0500504	11	0.192193667613	5.37462975829e-06	8.73840214617e-08
nan	0.0001134381387	0.10836852161	0.0387947423935	0.0422940854258	-0.0919234179992	-0.00118412282647	292400	2.05457543798e-10	1.22050627798e-05	0.00112093592884	-47175.3329427	-66043.1230776	120700.199772	-50315.6929081	-50322.6504738	-97491.0258508	11	0.192258970615	1.81118578066e-06	8.73840214617e-08
nan	0.000113814896487	0.108444554824	0.0388334423787	0.0423245218453	-0.0919827161727	-0.00118495865181	292500	5.88977251499e-10	1.22065624165e-05	0.00112140736567	-47430.9694958	-66136.2127261	120918.560694	-50320.6645336	-50336.3396156	-97751.6340293	11	0.192324273577	5.17486963199e-06	8.73840214617e-08
nan	0.000112493172426	0.108544063886	0.0389000907162	0.0423894451722	-0.0920420104366	-0.00118496366625	292600	1.83025015214e-09	1.221044621e-05	0.00112273089777	-46999.548624	-65665.3009449	120037.940838	-50005.9476525	-49984.4589056	-97005.4962765	11	0.192389576498	1.62698776527e-05	8.73840214617e-08
nan	0.000112384839111	0.108617772919	0.0389348677975	0.0424175319757	-0.0921013009931	-0.00118590364068	292700	7.97870338122e-10	1.22149854425e-05	0.00112376223981	-46859.9188511	-65653.4843097	119981.88955	-50040.0438947	-50020.4462885	-96899.9627458	11	0.192454879598	7.09944815007e-06	8.73840214617e-08
nan	0.000113732963363	0.108672211698	0.0389454347741	0.0424184951076	-0.0921605879885	-0.00118752114358	292800	2.84664958262e-10	1.2216874961e-05	0.0011240357192	-47344.4894087	-66130.4624715	120886.894444	-50344.6693309	-50357.5593441	-97689.1587395	11	0.192520183039	2.50292395314e-06	8.73840214617e-08
nan	0.000113679205405	0.108754878686	0.0389922127254	0.0424585258377	-0.0922198707891	-0.00118812070541	292900	1.05140221887e-09	1.22191531231e-05	0.00112469969913	-47442.3553871	-66077.4288692	120824.11174	-50255.5931051	-50278.7450101	-97697.9484922	11	0.19258548613	9.24885263864e-06	8.73840214617e-08
nan	0.000111889027922	0.108853227779	0.0390562589123	0.0425228458813	-0.0922791494099	-0.00118817217979	293000	9.24942573908e-09	1.22284823767e-05	0.00112652067047	-46699.2471175	-65508.6258272	119699.616736	-49941.9776299	-49942.6751044	-96641.2247474	11	0.192650788882	8.26660657514e-05	8.73840214617e-08
nan	0.000111502241425	0.108918965111	0.039077179903	0.0425432772536	-0.0923384239205	-0.00118939040609	293100	2.42351665868e-08	1.2280053874e-05	0.00112804754287	-46171.5580329	-65499.6440166	119553.747992	-50122.9740538	-50081.4259093	-96294.5320868	11	0.192716091369	0.000217351384843	8.73840214617e-08
nan	0.000112623696446	0.1089760571	0.0390897886574	0.0425492048341	-0.0923976980865	-0.00119089890698	293200	6.6942806005e-09	1.2312576785e-05	0.00112842962488	-46638.7331218	-65897.7001378	120323.968862	-50353.8412645	-50346.6847625	-96992.5743863	11	0.192781397699	5.94393614463e-05	8.73840214617e-08
nan	0.000112609361362	0.109061322833	0.0391405517479	0.0425922324996	-0.0924569687893	-0.00119139500815	293300	1.79066937834e-09	1.23221499551e-05	0.00112894960003	-46887.859509	-65830.0858669	120276.12268	-50199.7061658	-50202.9857603	-97087.5656747	11	0.192846704513	1.59016031765e-05	8.73840214617e-08
nan	0.000111753314242	0.109154487457	0.0392010227962	0.0426465495783	-0.0925162350766	-0.00119162673923	293400	1.43471414252e-09	1.23289250471e-05	0.00113002738088	-46684.6031468	-65502.0387722	119684.722805	-49939.5780024	-49942.357165	-96624.1811492	11	0.192912010737	1.28382245507e-05	8.73840214617e-08
nan	0.00011276797394	0.109214417627	0.0392167086953	0.04265695882	-0.0925754969793	-0.00119305485558	293500	5.16407886668e-10	1.23317521376e-05	0.00113043109345	-47040.0057615	-65855.256728	120356.122754	-50171.8208799	-50182.1226627	-97211.8266414	11	0.192977316394	4.57938427576e-06	8.73840214617e-08
nan	0.00011380860429	0.109277191056	0.039234743921	0.0426724910874	-0.0926347551345	-0.00119437367502	293600	5.06834133811e-10	1.23329089557e-05	0.00113071914645	-47457.1658746	-66197.5199316	121026.596268	-50374.7446955	-50385.904529	-97831.9105701	11	0.19304262218	4.45339029483e-06	8.73840214617e-08
nan	0.000112922780729	0.109371438728	0.0392936208703	0.0427310610146	-0.0926940094765	-0.00119456392098	293700	1.84010076719e-09	1.23362991576e-05	0.00113180003403	-47223.4270455	-65865.4098036	120423.561932	-50128.2503608	-50116.3016436	-97351.6774062	11	0.193107928028	1.62952130236e-05	8.73840214617e-08
nan	0.000112083017513	0.109459942967	0.0393465037749	0.0427804221166	-0.0927532599892	-0.00119497441863	293800	7.10082223297e-10	1.23415275485e-05	0.00113303618807	-46908.7086424	-65578.2296031	119872.265642	-49951.5399317	-49922.9003035	-96860.248574	11	0.19317323392	6.33532393267e-06	8.73840214617e-08
nan	0.000113397904353	0.109514354488	0.039356942756	0.0427815796876	-0.0928125063518	-0.00119659879365	293900	4.37714377404e-10	1.23434406831e-05	0.00113334086557	-47352.2364267	-66042.3389417	120745.426152	-50256.8184095	-50261.1435794	-97609.0548361	11	0.193238539507	3.85998647771e-06	8.73840214617e-08
nan	0.000114052594897	0.109584197921	0.0393864634593	0.0428046861022	-0.0928717490839	-0.00119766287344	294000	6.82983065081e-10	1.23449199641e-05	0.00113376178361	-47650.6509085	-66240.9826269	121148.222264	-50352.8707223	-50366.5555277	-98003.5216308	11	0.193303845351	5.98831675593e-06	8.73840214617e-08
nan	0.000112832684612	0.109682500628	0.0394516570533	0.0428678108456	-0.0929309877978	-0.0011977126024	294100	1.71677741238e-09	1.2348932965e-05	0.00113503222214	-47256.3894115	-65806.3280292	120337.060249	-50062.785854	-50037.0229681	-97319.1752655	11	0.193369151035	1.52152491832e-05	8.73840214617e-08
nan	0.000112460148754	0.109763409088	0.0394956267651	0.0429059437237	-0.0929902222505	-0.0011983986411	294200	5.30929465144e-10	1.23535902931e-05	0.0011360746496	-47103.3595495	-65680.6895385	120090.355481	-49986.822272	-49965.0645219	-97090.1818215	11	0.193434456288	4.72104537498e-06	8.73840214617e-08
nan	0.000113906294325	0.109816597548	0.039504451867	0.0429055069437	-0.0930494538062	-0.00120006662497	294300	3.9904417314e-10	1.23550541136e-05	0.00113629662462	-47617.4399665	-66182.7449139	121044.185641	-50306.2105282	-50318.3737188	-97923.6504947	11	0.193499762597	3.50326709779e-06	8.73840214617e-08
nan	0.000114084275044	0.109892789539	0.0395421554453	0.0429373559294	-0.0931086816642	-0.00120090507093	294400	1.70840439526e-09	1.23570730331e-05	0.00113696735256	-47716.126698	-66217.3353712	121126.629322	-50307.4316237	-50321.0161681	-98023.5583217	11	0.193565069102	1.49749331764e-05	8.73840214617e-08
nan	0.000112527738604	0.109991751577	0.0396077174473	0.0430018071937	-0.0931679060172	-0.00120093675183	294500	2.68545857064e-09	1.23631074525e-05	0.00113855035047	-47140.4705338	-65693.3553115	120118.607777	-49981.4188114	-49976.7577779	-97121.8893452	11	0.193630376006	2.38648586024e-05	8.73840214617e-08
nan	0.000112465187897	0.110062887945	0.0396366963094	0.0430287604163	-0.0932271279489	-0.00120197274611	294600	1.0396693223e-09	1.2370010466e-05	0.00113963050048	-46963.9681568	-65704.3894167	120092.651946	-50056.4925332	-50036.2150268	-97020.46069	11	0.193695684493	9.2443656721e-06	8.73840214617e-08
nan	0.00011381111397	0.11011699003	0.039644492748	0.0430316557234	-0.0932863456981	-0.00120360310409	294700	1.09616505333e-09	1.23726101927e-05	0.00113991884237	-47428.1630251	-66175.7222275	120985.534817	-50368.4486897	-50362.106278	-97796.6117148	11	0.193760992651	9.63144121072e-06	8.73840214617e-08
nan	0.000113675561681	0.110201026441	0.0396925486934	0.0430740561275	-0.0933455595925	-0.00120415590101	294800	1.87497220094e-09	1.23760605905e-05	0.00114061684736	-47502.592706	-66092.6109745	120867.412832	-50257.370578	-50260.4990615	-97759.963284	11	0.19382630082	1.6494065859e-05	8.73840214617e-08
nan	0.000112334463267	0.110299233453	0.039756743582	0.0431378166297	-0.0934047697735	-0.00120421764504	294900	2.5329190756e-09	1.23825693631e-05	0.00114201056858	-47055.971453	-65634.3038414	120000.361128	-49952.4309948	-49942.0780816	-97008.4024478	11	0.193891609157	2.25480142241e-05	8.73840214617e-08
nan	0.000112664482532	0.110364356604	0.0397782078795	0.0431563497568	-0.0934639762811	-0.0012054661836	295000	3.75699802031e-09	1.23919200809e-05	0.00114290681356	-47016.1214503	-65777.2331401	120225.072556	-50110.0592092	-50095.4595518	-97126.1806595	11	0.193956917707	3.33467827293e-05	8.73840214617e-08
nan	0.000113796759757	0.110421378161	0.039789843938	0.043163222146	-0.0935231807	-0.0012069890728	295100	1.00606920399e-09	1.239903188e-05	0.00114330242404	-47390.9332617	-66170.0995319	120966.440675	-50374.8784204	-50369.6084933	-97765.8116821	11	0.194022228201	8.8409301472e-06	8.73840214617e-08
nan	0.000113502481748	0.110509368284	0.0398431960329	0.0432108552316	-0.0935823818815	-0.00120740096166	295200	1.69474745988e-09	1.24030402552e-05	0.00114401674903	-47453.8960948	-66021.8475784	120737.349843	-50199.7339899	-50212.1786605	-97653.6300847	11	0.194087539401	1.49313691981e-05	8.73840214617e-08
nan	0.000112173889517	0.110604704073	0.0399034511623	0.0432708893416	-0.09364157882	-0.00120756858579	295300	8.15019322166e-09	1.24112396699e-05	0.00114549263482	-46922.82658	-65570.897784	119864.56527	-49941.1538727	-49907.5590265	-96863.9804527	11	0.194152850197	7.26567765166e-05	8.73840214617e-08
nan	0.000112785272482	0.110663420247	0.0399178257742	0.0432796120676	-0.0937007734517	-0.00120903923049	295400	8.32810902183e-10	1.24216743634e-05	0.00114634038491	-46954.3112223	-65824.880977	120287.700057	-50179.6285701	-50161.0745685	-97133.9397924	11	0.194218162692	7.38403945709e-06	8.73840214617e-08
nan	0.000113736722024	0.110725130511	0.0399358426111	0.0432913452	-0.0937605590451	-0.00121042535553	295500	1.12167299443e-09	1.24259371814e-05	0.00114678219429	-47285.2259627	-66146.8663053	120898.89881	-50382.2148866	-50390.9431799	-97667.4408493	11	0.194284125009	9.86201267693e-06	8.73840214617e-08
nan	0.000113051247444	0.110820826235	0.0399971105231	0.0433487903033	-0.0938209414603	-0.00121063297983	295600	1.32308813778e-09	1.24316406408e-05	0.00114768070621	-47209.678074	-65863.8572012	120415.699772	-50126.894238	-50128.1050535	-97336.572312	11	0.194350750225	1.17034368722e-05	8.73840214617e-08
nan	0.000112164055153	0.110912659436	0.0400510743972	0.0434017662999	-0.0938819266144	-0.00121103556839	295700	1.37716511445e-09	1.24382968519e-05	0.00114895404657	-46855.4354994	-65564.4835365	119835.626605	-49955.0880885	-49927.8389329	-96810.523588	11	0.194418045002	1.22781323533e-05	8.73840214617e-08
nan	0.000113463894679	0.110969354801	0.0400616560386	0.0434049260281	-0.0939429285091	-0.00121268469078	295800	2.68104123995e-10	1.24409376419e-05	0.00114929877227	-47280.9659254	-66024.6855483	120699.692211	-50267.6612714	-50257.7681766	-97548.6271968	11	0.194485369252	2.36290253171e-06	8.73840214617e-08
nan	0.000114056246368	0.111042607641	0.0400948178604	0.0434295772748	-0.0940039260366	-0.00121373250509	295900	7.28337228535e-10	1.24424777453e-05	0.00114976613313	-47558.8116847	-66201.9334567	121061.226532	-50347.3021091	-50352.3844673	-97906.1137938	11	0.194552693447	6.38577238623e-06	8.73840214617e-08
nan	0.000112853584458	0.111144237979	0.0401630799798	0.0434943633282	-0.0940649190774	-0.00121377460274	296000	1.84353396302e-09	1.2446693211e-05	0.00115101068306	-47201.1996924	-65770.0148938	120263.264643	-50045.4506312	-50017.9437266	-97246.6503236	11	0.194620017223	1.6335626129e-05	8.73840214617e-08
nan	0.000112536582018	0.111224936657	0.0402058340357	0.0435291969351	-0.0941259074746	-0.00121457641956	296100	8.65525356459e-10	1.24519523654e-05	0.0011521116324	-47026.7392531	-65676.0555668	120063.619895	-50010.0092142	-49981.4090188	-97036.7484674	11	0.194687340408	7.69105779595e-06	8.73840214617e-08
nan	0.000113953412978	0.111280296255	0.0402175168793	0.043527977514	-0.0941868931654	-0.0012162684069	296200	1.1719970036e-09	1.24540527401e-05	0.00115238788204	-47527.0176051	-66168.1837878	120996.678825	-50321.9761686	-50333.5814212	-97848.9937736	11	0.194754665117	1.02848784689e-05	8.73840214617e-08
nan	0.000114030655429	0.111362359171	0.0402627406821	0.0435640316484	-0.0942478747743	-0.00121700208945	296300	1.13240043271e-09	1.24579498416e-05	0.00115305509667	-47644.895091	-66163.4916208	121017.772901	-50272.6314896	-50300.3167922	-97917.5265806	11	0.194821989867	9.93066670048e-06	8.73840214617e-08
nan	0.00011275138444	0.11146436101	0.0403299448261	0.0436307201749	-0.0943088520904	-0.00121704039363	296400	1.78721861675e-09	1.2464373179e-05	0.00115436621667	-47237.604163	-65711.1253802	120171.921919	-49963.5705304	-49968.6309167	-97201.1746935	11	0.194889314412	1.58509682664e-05	8.73840214617e-08
nan	0.000113069220382	0.111534775945	0.0403538206328	0.0436567445494	-0.094369826008	-0.00121821578826	296500	2.89384708718e-10	1.24689986186e-05	0.00115520788769	-47267.6444708	-65840.8975807	120394.081687	-50086.8851521	-50081.2779672	-97354.5296229	11	0.194956639728	2.55935884002e-06	8.73840214617e-08
nan	0.000114455472676	0.111592939683	0.04036257236	0.0436654523273	-0.0944307958909	-0.00121981477144	296600	3.58310896848e-10	1.24701952289e-05	0.00115542795956	-47773.9033962	-66313.650945	121303.194774	-50393.2044876	-50380.6404636	-98167.1078839	11	0.195023965128	3.13057024248e-06	8.73840214617e-08
nan	0.000113840138606	0.111685185226	0.0404174884926	0.0437185796202	-0.0944917616455	-0.00122019155283	296700	1.55234586156e-09	1.24735896292e-05	0.0011564281798	-47601.6430177	-66078.1621283	120871.597045	-50214.7439775	-50203.3554122	-97816.3869952	11	0.195091290504	1.36361908951e-05	8.73840214617e-08
nan	0.000112638415923	0.111783371446	0.0404799276083	0.0437799045123	-0.0945527236711	-0.00122037190644	296800	1.17486163457e-09	1.24800206447e-05	0.00115779854076	-47213.4975689	-65673.3889677	120106.007118	-49939.7348096	-49927.1997149	-97153.2323785	11	0.195158616289	1.04303813664e-05	8.73840214617e-08
nan	0.000113651714262	0.111844736088	0.0404954982527	0.0437905353981	-0.0946136809422	-0.00122186414022	296900	1.83338549112e-10	1.24830353689e-05	0.00115826724924	-47550.2992005	-66037.6436352	120790.194983	-50187.6080848	-50187.4155355	-97737.9072853	11	0.195225941368	1.61316131748e-06	8.73840214617e-08
nan	0.000114661915951	0.111910664702	0.04051670734	0.0438076126405	-0.0946746342746	-0.00122318358788	297000	3.49745981723e-10	1.24842200183e-05	0.0011585873837	-47966.2733946	-66370.0845863	121444.324132	-50380.4638892	-50383.0525859	-98346.7372837	11	0.19529326662	3.05023667904e-06	8.73840214617e-08
nan	0.000113676241506	0.112009663399	0.0405806749552	0.043869610673	-0.0947355834647	-0.00122332571963	297100	1.40359955893e-09	1.24873904557e-05	0.00115971973791	-47700.1265739	-66016.3768379	120795.693657	-50118.9078445	-50111.1882509	-97819.0344184	11	0.195360591832	1.2347343124e-05	8.73840214617e-08
nan	0.000112812486411	0.112099989799	0.040633248694	0.0439199835236	-0.0947965287378	-0.00122379359558	297200	1.4273384121e-09	1.24933672591e-05	0.00116103409274	-47363.9151485	-65733.021217	120243.407471	-49949.5505874	-49936.0473275	-97313.4657359	11	0.195427917246	1.26523087781e-05	8.73840214617e-08
nan	0.000114175753793	0.11215559326	0.0406416289724	0.0439226088164	-0.0948574695466	-0.00122548878463	297300	6.60199054474e-10	1.24963929894e-05	0.00116136182936	-47814.9597413	-66215.989589	121150.660595	-50273.8046846	-50285.3996567	-98088.7644259	11	0.195495242268	5.78230519653e-06	8.73840214617e-08
nan	0.000114682218619	0.112230352104	0.0406742563116	0.0439517101375	-0.0949184069758	-0.00122649309933	297400	5.403698411e-10	1.24993621704e-05	0.00116187162071	-48056.613111	-66362.8445056	121456.00677	-50342.4627348	-50346.9949361	-98399.0758458	11	0.195562568077	4.71188862238e-06	8.73840214617e-08
nan	0.000113446991996	0.112332869441	0.0407422997145	0.0440188990253	-0.0949793403823	-0.00122651702246	297500	1.48486657545e-09	1.25043609412e-05	0.00116312961682	-47700.8056492	-65927.9719569	120651.310023	-50031.2131749	-50020.6838717	-97732.0188241	11	0.195629893981	1.30886376917e-05	8.73840214617e-08
nan	0.000113284471136	0.112413072801	0.0407822993826	0.0440550788545	-0.0950402705209	-0.00122734849343	297600	7.19180220815e-10	1.25091500635e-05	0.00116410631547	-47604.8569565	-65878.3554887	120546.562887	-50018.3180784	-49993.5733526	-97623.1750349	11	0.195697220798	6.34844488041e-06	8.73840214617e-08
nan	0.000114728106402	0.11246895723	0.0407925783096	0.0440567146273	-0.0951011976349	-0.0012290320309	297700	2.94732819179e-10	1.25106059559e-05	0.00116434912778	-48102.8300711	-66378.4500024	121494.874548	-50345.4256695	-50341.668597	-98448.2557406	11	0.195764548804	2.5689678704e-06	8.73840214617e-08
nan	0.000114668861588	0.112553427257	0.0408407831301	0.0440962038533	-0.0951621207541	-0.00122968582494	297800	1.03049194113e-09	1.2512723462e-05	0.00116507819533	-48157.6845785	-66331.5761602	121432.389892	-50279.8756958	-50277.2925105	-98437.5602743	11	0.195831876939	8.98667630308e-06	8.73840214617e-08
nan	0.000111911612666	0.112591851778	0.0408936737975	0.0441442581089	-0.095162581964	-0.00122834763136	297900	3.12131936495e-09	1.25176372978e-05	0.00116648845433	-47102.3958899	-65419.0453842	119661.979611	-49728.2653488	-49698.209565	-96830.6612387	11	0.195899205666	2.78909336628e-05	8.73840214617e-08
nan	0.000112434974985	0.112564464162	0.0408615851701	0.0441041091454	-0.095162581964	-0.00122933132121	298000	1.01272068379e-08	1.25273311846e-05	0.00116691760639	-46791.2340072	-65728.4659213	120082.665524	-50126.4688767	-50141.2260033	-96917.7028839	11	0.195966536279	9.00716777786e-05	8.73840214617e-08
nan	0.000112947283749	0.112544575639	0.0408375782332	0.0440755794486	-0.095162581964	-0.00123001981158	298100	2.00098285964e-10	1.25359103446e-05	0.00116711707863	-46656.1082771	-65989.6079176	120474.16944	-50426.2626496	-50460.1901765	-97082.3709267	11	0.19603386685	1.7716077742e-06	8.73840214617e-08
nan	0.000111905778457	0.112572954952	0.0408730874188	0.0441151210522	-0.095162581964	-0.00122900331976	298200	1.40418486479e-10	1.25366752521e-05	0.00116714723348	-46711.6796384	-65523.5854716	119725.253307	-49947.2594855	-49964.5578053	-96658.9391239	11	0.196101197502	1.25479209756e-06	8.73840214617e-08
nan	0.000111868727511	0.112573018124	0.0408698529234	0.0441182788149	-0.095162581964	-0.00122902211343	298300	1.11920755627e-10	1.25368500946e-05	0.00116718545297	-46650.488385	-65512.5470248	119696.02345	-49968.932303	-49949.2880835	-96619.420688	11	0.196168527365	1.00046508185e-06	8.73840214617e-08
nan	0.000112666421438	0.112550573928	0.0408400856078	0.0440885710022	-0.095162581964	-0.00122981704088	298400	1.02517620528e-10	1.25369831134e-05	0.00116718861204	-46572.4502461	-65881.1790624	120282.585935	-50366.85476	-50337.377421	-96939.3050061	11	0.196235857279	9.09921689351e-07	8.73840214617e-08
nan	0.000112220945922	0.112562946506	0.0408592255198	0.0441024218153	-0.095162581964	-0.00122936137018	298500	1.05211180908e-10	1.25370264311e-05	0.00116718898178	-46634.5468436	-65680.3989151	119963.884111	-50132.7094206	-50141.2310606	-96767.2562642	11	0.19630318783	9.37536037003e-07	8.73840214617e-08
nan	0.000111833442194	0.112573770861	0.0408748015877	0.0441156148661	-0.095162581964	-0.00122898572742	298600	9.91442571448e-11	1.25370657076e-05	0.00116718998243	-46680.2453647	-65497.2922259	119672.478535	-49927.7722471	-49956.0868189	-96608.0176118	11	0.196370518032	8.86534968428e-07	8.73840214617e-08
nan	0.000112410122905	0.112557638382	0.0408514974263	0.044096032817	-0.095162581964	-0.0012295652366	298700	8.66242151204e-11	1.25371231178e-05	0.0011671900202	-46609.5013257	-65762.1677618	120093.119886	-50226.4422495	-50224.1174606	-96835.9435752	11	0.196437847913	7.70608668347e-07	3.83455271537e-05
nan	0.000112388959713	0.112558268844	0.0408509611524	0.0440981388732	-0.095162581964	-0.00122953364371	298800	8.41441320296e-11	1.25371524494e-05	0.00116719007721	-46603.505886	-65756.7498689	120084.768694	-50228.4328019	-50209.878117	-96831.9386879	11	0.196505178261	7.48686812695e-07	3.83455271537e-05
nan	0.00011192068021	0.112571381272	0.040869256841	0.0441146542614	-0.095162581964	-0.0012290691492	298900	8.11871403603e-11	1.25371949197e-05	0.00116719010013	-46656.8662093	-65539.3143804	119739.294288	-49987.5753679	-49985.9261962	-96644.4415772	11	0.196572508586	7.25398918304e-07	4.81034239788e-05
nan	0.000112200761513	0.112563484604	0.0408598290833	0.0441032360194	-0.095162581964	-0.00122935517773	299000	8.1358939395e-11	1.25372127669e-05	0.00116719010163	-46634.4395498	-65665.910832	119940.220438	-50118.6703204	-50125.9523054	-96753.1098702	11	0.196639838534	7.2511931557e-07	3.30400930394e-05
nan	0.000112419306525	0.112557359513	0.0408517956173	0.0440950447255	-0.095162581964	-0.001229566941	299100	7.90297984029e-11	1.25372294786e-05	0.00116719011346	-46612.8044686	-65769.188955	120104.509348	-50229.7868733	-50235.1886497	-96842.5913419	11	0.196707168706	7.02991335262e-07	3.30400930394e-05
nan	0.000112068057759	0.112567224933	0.0408642208116	0.0441087132051	-0.095162581964	-0.0012292142149	299200	7.72381284611e-11	1.25372489817e-05	0.00116719011653	-46644.9733028	-65608.1180183	119848.70072	-50059.078129	-50061.2244939	-96704.0514318	11	0.196774499062	6.89207344228e-07	2.94488797513e-05
nan	0.000112094890845	0.112566490412	0.0408625907542	0.0441083488057	-0.095162581964	-0.00122924723042	299300	7.21927371725e-11	1.25372636264e-05	0.00116719011798	-46637.9185171	-65618.1313519	119864.370263	-50074.1538769	-50068.1677847	-96712.0723941	11	0.196841829137	6.44032360693e-07	2.94488797513e-05
nan	0.000112370593855	0.112558753372	0.0408525854146	0.044097870919	-0.095162581964	-0.00122952037159	299400	6.97331192177e-11	1.25372881913e-05	0.00116719011977	-46611.2023966	-65746.0349878	120067.612386	-50211.1705607	-50204.5614453	-96822.3729573	11	0.196909159225	6.20563768735e-07	4.7133073501e-05
nan	0.000112194966188	0.112563651561	0.0408598815833	0.0441036134996	-0.095162581964	-0.00122934132546	299500	6.98788997586e-11	1.2537294172e-05	0.00116719011988	-46634.1252878	-65666.5344394	119941.440926	-50120.1130707	-50125.2518891	-96754.2383584	11	0.196976489535	6.22834536457e-07	1.7616783038e-05
nan	0.00011207406857	0.112567041932	0.0408644677375	0.0441080174082	-0.095162581964	-0.00122922453515	299600	6.84241557003e-11	1.25373009087e-05	0.00116719012013	-46647.0296661	-65609.1094902	119850.111338	-50057.4536704	-50065.3914637	-96704.4833364	11	0.197043819709	6.1052620444e-07	1.7616783038e-05
nan	0.000112285277139	0.112561138138	0.0408559135999	0.044100874559	-0.095162581964	-0.00122943642525	299700	6.73191320527e-11	1.25373115129e-05	0.00116719012068	-46620.9378387	-65706.1883709	120004.271703	-50167.0313724	-50163.5645292	-96787.9692111	11	0.197111149783	5.99536589017e-07	2.28696708743e-05
nan	0.000112260044242	0.112561852626	0.0408566069598	0.0441020558285	-0.095162581964	-0.00122940752155	299800	6.53317097339e-11	1.2537316579e-05	0.00116719012109	-46621.9730803	-65696.0829554	119988.316424	-50157.5471694	-50151.1814471	-96779.5202497	11	0.197178480025	5.81967610783e-07	2.28696708743e-05
nan	0.000112099629786	0.112566338935	0.0408630248018	0.0441075601133	-0.095162581964	-0.00122924879224	299900	6.36558601146e-11	1.2537325118e-05	0.00116719012166	-46641.3706082	-65621.4259346	119869.713452	-50073.8229443	-50075.261307	-96715.1935525	11	0.197245810248	5.67850761291e-07	2.41179257811e-05
nan	0.000112209732707	0.112563241951	0.04085918172	0.0441032164546	-0.095162581964	-0.00122936079646	300000	6.31810993286e-11	1.25373290719e-05	0.00116719012192	-46631.6203693	-65671.3752258	119948.999979	-50126.4510329	-50129.6032423	-96758.0714022	11	0.197313140342	5.63062559765e-07	1.47636099422e-05
nan	0.000112275947317	0.112561389047	0.0408566105177	0.0441008693238	-0.095162581964	-0.0012294244911	300100	6.22685976373e-11	1.25373321891e-05	0.0011671901221	-46624.2782431	-65702.8599077	119999.103047	-50161.1312322	-50162.0390155	-96785.4094753	11	0.197380470525	5.54603181938e-07	1.46196208421e-05
nan	0.000112148614933	0.112564966099	0.0408611293759	0.0441058124621	-0.095162581964	-0.00122929685387	300200	6.13729420257e-11	1.25373373706e-05	0.00116719012565	-46636.020217	-65644.3743737	119906.217438	-50099.0743112	-50098.9542817	-96735.0945282	11	0.197447800763	5.47246544796e-07	2.10189475808e-05
nan	0.000112169156031	0.112564393433	0.0408602430229	0.0441051720654	-0.095162581964	-0.00122931955143	300300	6.0674953814e-11	1.2537339414e-05	0.00116719012577	-46632.934149	-65652.9844922	119919.794351	-50109.3192007	-50107.3809264	-96742.2533496	11	0.197515130897	5.40923690264e-07	2.10189475808e-05
nan	0.000112262202968	0.11256178005	0.0408569246131	0.0441015763118	-0.095162581964	-0.00122941149663	300400	5.97653787412e-11	1.25373422773e-05	0.00116719012605	-46624.3336135	-65696.2911107	119988.622311	-50155.3022978	-50153.935123	-96779.6359114	11	0.197582461046	5.32373115448e-07	1.15881919952e-05
